name,rating,address,status,latitude,longitude,province,type
Floradale,6.1,"210 Paisley Blvd W   Mississauga, ON L5B2A4",Public,43.5716572,-79.6153803,Ontario,Elementary
George Peck,6.1,"1 Wayne Ave   Toronto, ON M1R1Y1",Public,43.7381046,-79.2934852,Ontario,Elementary
Harmony,6.1,"626 Harmony Rd   Corbyville, ON K0K1V0",Public,44.2404203,-77.3847395,Ontario,Elementary
Harmony Heights,6.1,"590 Galahad Dr   Oshawa, ON L1K1M2",Public,43.9193461,-78.8427714,Ontario,Elementary
Heather Heights,6.1,"80 Slan Ave   Toronto, ON M1G3B5",Public,43.7750444,-79.2150344,Ontario,Elementary
Hillcrest,6.1,"433 First Ave Box 119  Petrolia, ON N0N1R0",Public,42.878734,-82.136146,Ontario,Elementary
Holy Family,6.1,"61 Allan Dr   Bolton, ON L7E1P7",Catholic,43.8737444,-79.7264401,Ontario,Elementary
Howick Central,6.1,"45010 Harriston Road, Hwy 87   Gorrie, ON N0G1X0",Public,43.8855027,-81.0541913,Ontario,Elementary
Jean Steckle,6.1,"130 Woodbine Avenue   Kitchener, ON N2R1X9",Public,43.3882451,-80.484687,Ontario,Elementary
John Black,6.1,"150 Lamond St   Fergus, ON N1M2A1",Public,43.7143278,-80.36108,Ontario,Elementary
John Young,6.1,"5 Morton Dr   Kanata, ON K2L1W7",Public,45.2894091,-75.8841924,Ontario,Elementary
Kars on the Rideau,6.1,"6680 Dorack Dr Box 100  Kars, ON K0A2E0",Public,45.1521269,-75.6500625,Ontario,Elementary
Lakewoods,6.1,"323 Chaleur Ave   Oshawa, ON L1J1G5",Public,43.8611208,-78.8427898,Ontario,Elementary
Lester B Pearson,6.1,"140 Howden Blvd   Brampton, ON L6S2G1",Catholic,43.7229602,-79.7289096,Ontario,Elementary
Mary Shadd,6.1,"135 Hupfield Trail   Toronto, ON M1B4R6",Public,43.8144737,-79.2184349,Ontario,Elementary
Mount Pleasant,6.1,"667 Mount Pleasant Rd   Mount Pleasant, ON N0E1K0",Public,43.0820141,-80.3127448,Ontario,Elementary
Mountain View,6.1,"299 Barton Street East   Stoney Creek, ON L8E2K7",Public,43.2297915,-79.727375,Ontario,Elementary
Notre-Dame-des-Champs,6.1,"6280 Ch Renaud   Ottawa, ON K4B1H9",Catholic,45.4328867,-75.5091339,Ontario,Elementary
Pauline,6.1,"100 Pauline Ave   Toronto, ON M6H3M8",Public,43.6628264,-79.4391865,Ontario,Elementary
Pinewood,6.1,"3924 Queen St E   Sault Ste. Marie, ON P6A5K9",Public,46.525144,-84.248964,Ontario,Elementary
Pope John Paul II,6.1,"600 Acadia Dr   Hamilton, ON L8W3A5",Catholic,43.2027624,-79.8687046,Ontario,Elementary
Queen of Heaven,6.1,"1198 Alexandra Ave.   Mississauga, ON L5E2A5",Catholic,43.578208,-79.566929,Ontario,Elementary
R L Graham,6.1,"70 Biscayne Blvd   Keswick, ON L4P3M8",Public,44.2238901,-79.4596652,Ontario,Elementary
Red Lake Madsen,6.1,"201 Howey St 5001  Red Lake, ON P0V2M0",Public,51.0194569,-93.8271931,Ontario,Elementary
Rose Avenue,6.1,"675 Ontario St   Toronto, ON M4X1N4",Public,43.6701737,-79.3725087,Ontario,Elementary
Sacred Heart,6.1,"225 Cornyn St Box 968  Wingham, ON N0G2W0",Catholic,43.879835,-81.307746,Ontario,Elementary
Sainte-Ursule,6.1,"573 rue Grondin   McGregor, ON N0R1J0",Catholic,42.1447317,-82.968119,Ontario,Elementary
Saint-Jean-Baptiste,6.1,"365 rue Fryer   Amherstburg, ON N9V0C3",Catholic,42.0980873,-83.0976164,Ontario,Elementary
Second Street,6.1,"71 Second St   Toronto, ON M8V2X4",Public,43.6038172,-79.5000028,Ontario,Elementary
Seneca Central,6.1,"2767 Regional Road #9  Seneca Central Public School York, ON N0A1R0",Public,43.0414882,-79.8408787,Ontario,Elementary
Silver Creek,6.1,"170 Eaton St   Georgetown, ON L7G5V6",Public,43.6308099,-79.8938181,Ontario,Elementary
Sir Arthur Currie,6.1,"2434 Buroak Drive   London, ON N6G0L5",Public,43.025255,-81.325282,Ontario,Elementary
South Crosby,6.1,"1 Halladay Street Box 160  Elgin, ON K0G1E0",Public,44.6089733,-76.2176717,Ontario,Elementary
Sprucecourt,6.1,"70 Spruce St   Toronto, ON M5A2J1",Public,43.6644946,-79.3638332,Ontario,Elementary
St Alphonsus,6.1,"875 St Mary's St   Peterborough, ON K9J4H7",Catholic,44.2859308,-78.3406288,Ontario,Elementary
St Anthony of Padua,6.1,"1240 Tupper Drive   Milton, ON L9T6T7",Catholic,43.527896,-79.852699,Ontario,Elementary
St Benedict,6.1,"345 Blind Line   Orangeville, ON L9W4X1",Catholic,43.929604,-80.116911,Ontario,Elementary
St Bernadette's,6.1,"5279 Black River Rd Box 719  Sutton West, ON L0E1R0",Catholic,44.3085228,-79.368328,Ontario,Elementary
St Columban,6.1,"44106 Line 34   Dublin, ON N0K1E0",Catholic,43.5228051,-81.3220853,Ontario,Elementary
St Faustina,6.1,"3420 McDowell Dr   Mississauga, ON L5M6R7",Catholic,43.5568948,-79.75059,Ontario,Elementary
St Jean de Brebeuf,6.1,"151 Miller Park Ave   Bradford, ON L3Z2K3",Catholic,44.109692,-79.5747498,Ontario,Elementary
St John,6.1,"315 Tucker St Box 490  Arthur, ON N0G1A0",Catholic,43.8393042,-80.5359448,Ontario,Elementary
St John Vianney,6.1,"105 Thistledown Blvd   Toronto, ON M9V1J5",Catholic,43.7380987,-79.553785,Ontario,Elementary
St Marguerite d'Youville,6.1,"250 Michael Blvd   Whitby, ON L1N6B1",Catholic,43.871576,-78.951916,Ontario,Elementary
St Maria Goretti,6.1,"21 Kenmark Blvd   Toronto, ON M1K3N8",Catholic,43.7296872,-79.265558,Ontario,Elementary
St Patrick,6.1,"68 Larkin Dr   Nepean, ON K2J1A9",Catholic,45.283445,-75.760702,Ontario,Elementary
St Victor,6.1,"20 Bernadine St   Toronto, ON M1P4M2",Catholic,43.7690509,-79.2591665,Ontario,Elementary
Stockdale,6.1,"994 Will Johnson Rd  994 Will Johnson Rd Frankford, ON K0K2C0",Public,44.2021909,-77.6313607,Ontario,Elementary
Susanna Moodie,6.1,"376 Avon Lough Rd  RR 2 Belleville, ON K8N4Z2",Public,44.1573425,-77.4235023,Ontario,Elementary
Timberbank,6.1,"170 Timberbank Blvd   Toronto, ON M1W2A3",Public,43.7920421,-79.3079058,Ontario,Elementary
Transfiguration of our Lord,6.1,"55 Ludstone Dr   Toronto, ON M9R2J2",Catholic,43.691642,-79.5627147,Ontario,Elementary
Truedell,6.1,"641 Truedell Rd   Kingston, ON K7M6W6",Public,44.244115,-76.5801101,Ontario,Elementary
Vincent Massey,6.1,"211 Harmony Rd N   Oshawa, ON L1G6L4",Public,43.91077,-78.8347579,Ontario,Elementary
Viscount Alexander,6.1,"1401 Dover Road   Cornwall, ON K6J1V6",Public,45.0151593,-74.7665182,Ontario,Elementary
Wexford,6.1,"1050 Pharmacy Ave   Toronto, ON M1R2H1",Public,43.7399419,-79.3040879,Ontario,Elementary
Ada B Massecar,6,"100 East Church St 610  Waterford, ON N0E1Y0",Public,42.9332313,-80.254435,Ontario,Elementary
Anderdon,6,"3170 Middle Side Rd   Amherstburg, ON N9V2Y9",Public,42.143232,-83.0660874,Ontario,Elementary
Annunciation of Our Lord,6,"250 Limeridge Road West   Hamilton, ON L9C2V2",Catholic,43.2232091,-79.8956551,Ontario,Elementary
Bayshore,6,"145 Woodridge Cres   Nepean, ON K2B7T2",Public,45.3496419,-75.8105385,Ontario,Elementary
Blessed Kateri Tekakwitha,6,"6400 Beausejour Dr   Orl̩ans, ON K1C4W2",Catholic,45.4581636,-75.5234676,Ontario,Elementary
Blessed Sacrament,6,"367 The Country Way   Kitchener, ON N2B2S3",Catholic,43.407228,-80.483457,Ontario,Elementary
Bloomsburg,6,"25 Concession 12 Rd   Waterford, ON N0E1Y0",Public,42.8858248,-80.2976641,Ontario,Elementary
C D Howe,6,"30 Wishart Cres   Thunder Bay, ON P7A6G3",Public,48.448014,-89.242592,Ontario,Elementary
Canadian Martyrs,6,"502 Scott St   St Catharines, ON L2M3X2",Catholic,43.1927305,-79.2152719,Ontario,Elementary
Cardinal-L̩ger,6,"345  The Country Way   Kitchener, ON N2E2S3",Catholic,43.40753,-80.481914,Ontario,Elementary
Casselman - St-Paul/Ste-Euph̩mie,6,"215 rue Laurier 510  Casselman, ON K0A1M0",Catholic,45.3190285,-75.0831574,Ontario,Elementary
Castle Oaks,6,"155 Castle Oaks Cross   Brampton, ON L6P3V4",Public,43.7947071,-79.6710226,Ontario,Elementary
Cedar Hollow,6,"1801 Cedarhollow Boulevard   London, ON N5X0C5",Public,43.0432456,-81.2131755,Ontario,Elementary
Dr Robert Thornton,6,"101 Hazelwood Drive   Whitby, ON L1N3L4",Public,43.8953487,-78.9090145,Ontario,Elementary
Eastdale,6,"275 Lincoln Road   Stoney Creek, ON L8E1Z4",Public,43.2292122,-79.7340192,Ontario,Elementary
Ellesmere-Statton,6,"739 Ellesmere Rd   Toronto, ON M1P2W1",Public,43.763525,-79.2871311,Ontario,Elementary
Fairview,6,"34 Norman St   Brantford, ON N3R2Y1",Public,43.1692501,-80.2726428,Ontario,Elementary
Glenwood,6,"1601 Norfolk St   Windsor, ON N9E1H6",Public,42.2619418,-83.0279874,Ontario,Elementary
Gorham and Ware,6,"2032 Kam-Current Rd   Thunder Bay, ON P7G0K5",Public,48.5629894,-89.3617024,Ontario,Elementary
Grandview,6,"161 Denwood Dr   Sault Ste. Marie, ON P6A5R4",Public,46.509475,-84.266433,Ontario,Elementary
Greenbrier,6,"33 White Oaks Ave   Brantford, ON N3R5N8",Public,43.1791698,-80.2739372,Ontario,Elementary
Gulfstream,6,"20 Gulfstream Rd   Toronto, ON M9M1S3",Public,43.7388698,-79.5424591,Ontario,Elementary
Hawthorne Village,6,"850 Bennett Blvd.   Milton, ON L9T6X9",Public,43.513921,-79.838123,Ontario,Elementary
Hillsdale,6,"16 Albert St E   Hillsdale, ON L0L1V0",Public,44.582699,-79.76016,Ontario,Elementary
Holy Family,6,"125 Aspen Springs Dr   Bowmanville, ON L1C0C6",Catholic,43.9017618,-78.7078839,Ontario,Elementary
Holy Spirit,6,"15 Gate House Dr   Cambridge, ON N1P1C7",Catholic,43.3438628,-80.2807387,Ontario,Elementary
Holy Spirit,6,"3530 Sheppard Ave E   Toronto, ON M1T3K7",Catholic,43.7810611,-79.3029087,Ontario,Elementary
Horizon-Jeunesse,6,"349 rue Olmstead   Vanier, ON K1L1B1",Catholic,45.4325256,-75.6598249,Ontario,Elementary
Immaculate Conception,6,"1748 Pierre Street   Val Caron, ON P3N1C5",Catholic,46.612335,-81.013049,Ontario,Elementary
James Strath,6,"1175 Brealey Dr   Peterborough, ON K9J6X4",Public,44.2862264,-78.3770657,Ontario,Elementary
Janet Lee,6,"291 Winterberry Drive   Stoney Creek, ON L8J2N5",Public,43.1917337,-79.8069606,Ontario,Elementary
John Campbell,6,"1255 Tecumseh Rd. E.   Windsor, ON N8W1B7",Public,42.2996383,-83.006311,Ontario,Elementary
La Pommeraie,6,"3500 Settlement Trail   London, ON N6P 0C3",Public,42.9324812,-81.3051102,Ontario,Elementary
Listowel Eastdale,6,"365 Nichol Ave S   Listowel, ON N4W2M3",Public,43.7268829,-80.9505491,Ontario,Elementary
Manor Park,6,"100 Braemar St   Ottawa, ON K1K3C9",Public,45.4502664,-75.6559644,Ontario,Elementary
McBride Avenue,6,"974 McBride Ave   Mississauga, ON L5C1L6",Public,43.5643057,-79.6468903,Ontario,Elementary
Memorial,6,"211 Memorial Avenue   Stoney Creek, ON L8G3B2",Public,43.2172467,-79.7271666,Ontario,Elementary
Metropolitan Andrei,6,"515 Mississauga Valley Boulevard  c/o Streetsville Campus Mississauga, ON L5A3G6",Catholic,43.5924954,-79.613362,Ontario,Elementary
Monsignor Clair,6,"345 Livingstone St E   Barrie, ON L4M7B5",Catholic,44.4141798,-79.6855534,Ontario,Elementary
Montfort,6,"350 rue Den Haag   Ottawa, ON K1K0W9",Catholic,45.440619,-75.6304143,Ontario,Elementary
Mount Pleasant Village,6,"100 Commuter Drive   Brampton, ON L7A0P7",Public,43.676674,-79.823975,Ontario,Elementary
O M MacKillop,6,"206 Lucas St   Richmond Hill, ON L4C4P7",Public,43.8810513,-79.4471774,Ontario,Elementary
Patricia-Picknell,6,"1257 Cres Sedgewick   Oakville, ON L6L1X6",Public,43.4165119,-79.6965466,Ontario,Elementary
Pauline Johnson,6,"4350 Longmoor Dr   Burlington, ON L7L1X7",Public,43.3653477,-79.7640797,Ontario,Elementary
Precious Blood,6,"133 Sanders St W   Exeter, ON N0M1S2",Catholic,43.3462993,-81.4854953,Ontario,Elementary
Riverside,6,"550 Pinetree Dr   London, ON N6H3N1",Public,42.9748496,-81.3049915,Ontario,Elementary
Sacred Heart,6,"200 Kenwood Blvd   LaSalle, ON N9J2Z9",Catholic,42.2331882,-83.0977921,Ontario,Elementary
Sainte-Bernadette,6,"3781 rue Sixth   Gloucester, ON K1T1K5",Catholic,45.3520307,-75.6232785,Ontario,Elementary
Sainte-Marie,6,"25 rue Marier   Azilda, ON P0M1B0",Catholic,46.552006,-81.11481,Ontario,Elementary
Sainte-Marie,6,"2599 chemin Innes   Gloucester, ON K1B3J8",Catholic,45.4325855,-75.566574,Ontario,Elementary
Saint-Michel,6,"29 MEADOWVALE Rd   Toronto, ON M1C 1R7",Catholic,43.777392,-79.157311,Ontario,Elementary
San Marco,6,"250 Coronation Dr   Woodbridge, ON L4L6H3",Catholic,43.7902135,-79.6211258,Ontario,Elementary
Scarborough Sud,6,"255 promenade Coronation   Toronto, ON M1E2J3",Public,43.7624598,-79.1797632,Ontario,Elementary
Shakespeare,6,"35 Mowat St   Stratford, ON N5A2B8",Public,43.3622131,-80.9824883,Ontario,Elementary
St Andrew,6,"50 Meadow Dr   Orangeville, ON L9W4C8",Catholic,43.9189336,-80.1171314,Ontario,Elementary
St Bernadette,6,"41 Bayly St E   Ajax, ON L1S1P2",Catholic,43.8429954,-79.0163785,Ontario,Elementary
St Brigid,6,"73 Miller Drive   Georgetown, ON L7G5T2",Catholic,43.6316511,-79.8907564,Ontario,Elementary
St David,6,"3966 Catherine St   Dorchester, ON N0L1G0",Catholic,42.9904412,-81.072023,Ontario,Elementary
St Denis,6,"175 Carlton St   St Catharines, ON L2R1S1",Catholic,43.1729802,-79.2499906,Ontario,Elementary
St Elizabeth,6,"1350 Bertha St   Wallaceburg, ON N8A3K4",Catholic,42.597222,-82.400005,Ontario,Elementary
St Emily,6,"500 Chapman Mills Dr   Nepean, ON K2J0J2",Catholic,45.2715582,-75.724598,Ontario,Elementary
St Francis Xavier,6,"74 Church St   Brockville, ON K6V3X6",Catholic,44.5889809,-75.6892172,Ontario,Elementary
St Louis,6,"176 Talbot St E   Leamington, ON N8H1M2",Catholic,42.0543387,-82.5887718,Ontario,Elementary
St. Alphonsa,6,"60 Olivia Marie Rd   Brampton, ON L6Y0M4",Catholic,43.6356078,-79.7718988,Ontario,Elementary
St. Mary's,6,"92 Main Street South   Hagersville, ON N0A1H0",Catholic,42.9569529,-80.0577978,Ontario,Elementary
Sweet's Corners,6,"276 Lyndhurst Road   Lyndhurst, ON K0E1N0",Public,44.5295209,-76.1540811,Ontario,Elementary
Tom Longboat,6,"37 Crow Trail   Toronto, ON M1B1X6",Public,43.8104131,-79.2315946,Ontario,Elementary
W J Baird,6,"182 King St Box 70  Blenheim, ON N0P1A0",Public,42.330776,-81.993618,Ontario,Elementary
Walter Gretzky,6,"365 Blackburn Drive   Brantford, ON N3T0G5",Public,43.1100876,-80.2987375,Ontario,Elementary
Woodland Park,6,"555 Ellis Rd W   Cambridge, ON N3C4K2",Public,43.4287439,-80.29441,Ontario,Elementary
Anne Hathaway,5.9,"77 Bruce St   Stratford, ON N5A4A2",Public,43.357254,-80.971896,Ontario,Elementary
Applecroft,5.9,"55 Coles Ave   Ajax, ON L1T3H5",Public,43.86664,-79.0335894,Ontario,Elementary
Armitage Village,5.9,"125 Savage Rd   Newmarket, ON L3X1R1",Public,44.033434,-79.468391,Ontario,Elementary
Avalon,5.9,"2080 Portobello Blvd   Orl̩ans, ON K4A0K5",Public,45.4586368,-75.4667454,Ontario,Elementary
Avondale,5.9,"171 Avondale Ave   Toronto, ON M2N2V4",Public,43.7598554,-79.4001547,Ontario,Elementary
Baden,5.9,"155 Livingston Blvd   Baden, ON N3A4M6",Public,43.4078564,-80.6728318,Ontario,Elementary
Blenheim,5.9,"32 Wilmot Street S P.O. Box 36  Drumbo, ON N0J1G0",Public,43.2359098,-80.5504972,Ontario,Elementary
Blessed Sacrament,5.9,"315 East 37th St   Hamilton, ON L8V4B5",Catholic,43.2276001,-79.8416668,Ontario,Elementary
Champlain Discovery,5.9,"390 Bell St   Pembroke, ON K8A2K5",Public,45.8150221,-77.0990576,Ontario,Elementary
Clemens Mill,5.9,"335 Saginaw Pkwy   Cambridge, ON N1T1R6",Public,43.3895866,-80.2921461,Ontario,Elementary
Countryside Village,5.9,"40 Dolbyhill Drive   Brampton, ON L6R3V8",Public,43.7581351,-79.7819626,Ontario,Elementary
des Pins,5.9,"1487 prom. Ridgebrook   Gloucester, ON K1B4K6",Catholic,45.421493,-75.604354,Ontario,Elementary
Don-Bosco,5.9,"400 boulevard Lonergan   Timmins, ON P4P1C7",Catholic,48.4988188,-81.3481638,Ontario,Elementary
Downie Central,5.9,"4384 Perth Line 20   St Pauls, ON N0K1V0",Public,43.3275803,-81.0774796,Ontario,Elementary
Dr C F Cannon,5.9,"1196 Cedar St   Oshawa, ON L1J3S2",Public,43.8657273,-78.8502557,Ontario,Elementary
Dr Roberta Bondar,5.9,"25 Sullivan Dr   Ajax, ON L1T3L3",Public,43.8713559,-79.0335882,Ontario,Elementary
Elginburg,5.9,"2100 Unity Rd   Elginburg, ON K0H1M0",Public,44.3192167,-76.540179,Ontario,Elementary
English Central,5.9,"245 Shepherdson Rd Box 1090  New Liskeard, ON P0J1P0",Catholic,47.5016845,-79.6945183,Ontario,Elementary
Featherston Drive,5.9,"1801 Featherston Dr   Ottawa, ON K1H6P4",Public,45.3837057,-75.6459833,Ontario,Elementary
Fr̬re-Andr̩,5.9,"273 chemin Cundles est   Barrie, ON L4M6L1",Catholic,44.4136755,-79.6826949,Ontario,Elementary
Glen Park,5.9,"101 Englemount Ave   Toronto, ON M6B4L5",Public,43.713219,-79.4356652,Ontario,Elementary
Hillcrest,5.9,"55 Elmore St Box 759  Campbellford, ON K0L1L0",Public,44.3063425,-77.7904422,Ontario,Elementary
Holy Child,5.9,"850 Humberwood Blvd   Toronto, ON M9W7A6",Catholic,43.7287533,-79.6191535,Ontario,Elementary
Immaculate Conception,5.9,"76 Robinson St   Peterborough, ON K9H1E8",Catholic,44.3047609,-78.3095071,Ontario,Elementary
Immaculate Conception,5.9,"500 Aberdeen Ave   Woodbridge, ON L4L5J4",Catholic,43.7928125,-79.5711432,Ontario,Elementary
James MacDonald,5.9,"200 Chester Avenue   Hamilton, ON L9C2X1",Public,43.2181245,-79.8971584,Ontario,Elementary
Jean Little,5.9,"56 Youngman Dr   Guelph, ON N1G4L2",Public,43.5194522,-80.225596,Ontario,Elementary
John Brant,5.9,"143 Ridge Road North   Ridgeway, ON L0S1N0",Public,42.8785612,-79.052423,Ontario,Elementary
Kente,5.9,"264 County Rd 19 Box 68  Ameliasburgh, ON K0K1A0",Public,44.0682247,-77.420437,Ontario,Elementary
Kew Beach,5.9,"101 Kippendavie Ave   Toronto, ON M4L3R3",Public,43.6684728,-79.3027305,Ontario,Elementary
Killarney Beach,5.9,"850 20th Sideroad   Lefroy, ON L0L1K0",Public,44.2577164,-79.5639328,Ontario,Elementary
L A Desmarais,5.9,"10715 Eastcourt Dr   Windsor, ON N8R1E9",Catholic,42.3101154,-82.9096908,Ontario,Elementary
La Source,5.9,"70 promenade Madelaine   Barrie, ON L4N9T2",Public,44.3519624,-79.6443333,Ontario,Elementary
Lady Mackenzie,5.9,"1746 Kirkfield Rd   Kirkfield, ON K0M2B0",Public,44.5662358,-78.9811375,Ontario,Elementary
Le Flambeau,5.9,"600 Novo Star promenade   Mississauga, ON L5W1G4",Public,43.6328301,-79.7153528,Ontario,Elementary
Lincoln Alexander,5.9,"50 Ravenbury Drive   Hamilton, ON L8W2B5",Public,43.2063118,-79.8527335,Ontario,Elementary
Mary Street Community,5.9,"110 Mary St N   Oshawa, ON L1G7S2",Public,43.9012274,-78.862416,Ontario,Elementary
McCaskill's Mills,5.9,"85 Albert St   Cannington, ON L0E1E0",Public,44.3457633,-79.0444172,Ontario,Elementary
Miller's Grove,5.9,"6325 Miller Grove Rd   Mississauga, ON L5N3K2",Public,43.5727397,-79.7558767,Ontario,Elementary
Mono-Amaranth,5.9,"246303 Hockley Rd   Orangeville, ON L9W6K4",Public,43.9479532,-80.1005432,Ontario,Elementary
Morrisburg,5.9,"16 Second Street 817  Morrisburg, ON K0C1X0",Public,44.9453534,-75.1870273,Ontario,Elementary
Mother Theresa,5.9,"520 Saginaw Pkwy   Cambridge, ON N1T1W9",Catholic,43.390561,-80.2831819,Ontario,Elementary
Nouvel Horizon,5.9,"621 chemin Quaker   Welland, ON L3C3H1",Public,43.0209862,-79.2772052,Ontario,Elementary
Our Lady of Lourdes,5.9,"444 Sherbourne St   Toronto, ON M4X1K2",Catholic,43.6661182,-79.3746653,Ontario,Elementary
Our Lady of Mercy,5.9,"192 Bridge St W Box 778  Bancroft, ON K0L1C0",Catholic,45.056472,-77.8624399,Ontario,Elementary
Our Lady of Perpetual Help,5.9,"775 Capitol St.   Windsor, ON N8X5E3",Catholic,42.2834083,-83.0032376,Ontario,Elementary
Parkview,5.9,"3070 Stillmeadow Rd   Windsor, ON N8R1N3",Public,42.3077084,-82.9097163,Ontario,Elementary
Parkway,5.9,"436 Preston Pkwy   Cambridge, ON N3H5C7",Public,43.3962993,-80.3781307,Ontario,Elementary
Ripley-Huron,5.9,"2 Queen Street Box 40  Ripley, ON N0G2R0",Public,44.0727518,-81.5825764,Ontario,Elementary
Rockwood Centennial,5.9,"137 Pasmore St   Rockwood, ON N0B2K0",Public,43.615145,-80.1473494,Ontario,Elementary
Rosedale,5.9,"1018 Indian Rd N   Sarnia, ON N7V4C5",Public,42.9931368,-82.37409,Ontario,Elementary
Roseville,5.9,"6265 Roseville Garden Dr   Windsor, ON N8T3B9",Public,42.3063518,-82.949114,Ontario,Elementary
Rouge Valley,5.9,"30 Durnford Rd   Toronto, ON M1B4X3",Public,43.7993729,-79.1510611,Ontario,Elementary
Saint-Michel,5.9,"33 rue Sherman   Leamington, ON N8H5H6",Catholic,42.0425999,-82.5944762,Ontario,Elementary
Sarnia Christian,5.9,"1273 Exmouth Street   Sarnia, ON N7S1W9",Private,42.9841072,-82.3610394,Ontario,Elementary
Schomberg,5.9,"21 Main St Box 123  Schomberg, ON L0G1T0",Public,43.9988772,-79.6764296,Ontario,Elementary
Sir John A. Macdonald,5.9,"529 St. Martha Street   Kingston, ON K7K7C2",Public,44.266354,-76.4472029,Ontario,Elementary
St Elizabeth,5.9,"610 Longworth Ave   Bowmanville, ON L1C5B8",Catholic,43.928981,-78.6928757,Ontario,Elementary
St Gregory,5.9,"7 Owen St Box 2449  Picton, ON K0K2T0",Catholic,44.0088408,-77.1322967,Ontario,Elementary
St James,5.9,"280 Anderson Drive Box 580  Lively, ON P3Y1M5",Catholic,46.4306036,-81.145932,Ontario,Elementary
St Joachim,5.9,"435 Rutherford Rd N   Brampton, ON L6V3V9",Catholic,43.7132201,-79.7670607,Ontario,Elementary
St Margaret,5.9,"85 Carmichael Ave   Toronto, ON M5M2X1",Catholic,43.7361735,-79.4262851,Ontario,Elementary
St Mark,5.9,"420 McAuley Rd   Prescott, ON K0E1T0",Catholic,44.7233636,-75.5149196,Ontario,Elementary
St Maurice,5.9,"45 Kingsview Blvd   Toronto, ON M9R1T7",Catholic,43.6979481,-79.5539341,Ontario,Elementary
St Michaels,5.9,"135 Hester St   Hamilton, ON L9A2N9",Catholic,43.2243323,-79.8745182,Ontario,Elementary
St Patrick,5.9,"33654 Roman Line   Lucan, ON N0M2J0",Catholic,43.1748682,-81.3685342,Ontario,Elementary
St Patrick,5.9,"1001 Heritage Dr   Rockland, ON K4K1R2",Catholic,45.5400655,-75.297281,Ontario,Elementary
St Pius X,5.9,"140 South Clarkson St   Thunder Bay, ON P7B4W8",Catholic,48.441513,-89.253926,Ontario,Elementary
St Rose of Lima,5.9,"3220 Lawrence Ave E   Toronto, ON M1H1A4",Catholic,43.7573036,-79.2405775,Ontario,Elementary
St Simon,5.9,"20 Wallasey Ave   Toronto, ON M9M1E2",Catholic,43.7195758,-79.5361947,Ontario,Elementary
St Teresa of Avila,5.9,"6675 Montevideo Rd   Mississauga, ON L5N4E8",Catholic,43.591262,-79.7517529,Ontario,Elementary
St Theresa Shrine,5.9,"2665 Kingston Rd   Toronto, ON M1M1M2",Catholic,43.7156135,-79.2426039,Ontario,Elementary
St Therese,5.9,"530 Killaly St E   Port Colborne, ON L3K1P5",Catholic,42.893299,-79.2283166,Ontario,Elementary
